site_id,site_name,stu_id,ssid,grade,first_name,middle_name,last_name,gender,email,birth_date,gradyr,race,frmcode,english_status,entry_date,exit_date,disability,sped_exit,dwelling_type,migrant,foster,code_504,schoolyr
67_67399_5136974,Pennyworth Elementary School,67014766,1025088188,3,mahonri,,galan,M,mahonri.galan@mail.org,1/15/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015056,1027989058,6,maiken,,glidewell,F,maiken.glidewell@mail.org,12/17/13,2032,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014889,1026318557,5,mairenn,jaila,nakano,F,mairenn.nakano@mail.org,3/4/15,,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014932,1026748686,5,makenli,shley,lough,F,makenli.lough@mail.org,8/3/15,2033,500,1,EL,8/12/24,,,,1,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014769,1025118197,3,makyiah,,mohammad,F,makyiah.mohammad@mail.org,2/20/17,2035,700,0,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014550,1022927540,KN,malachi,,boulton,M,malachi.boulton@mail.org,12/19/19,2037,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014840,1025828410,4,malarie,,slaughter,F,malarie.slaughter@mail.org,4/3/16,2034,700,0,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014571,1023137603,KN,mallery,,cordova,F,mallery.cordova@mail.org,4/28/20,2038,600,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015118,1028609244,7,manaf,,shores,M,manaf.shores@mail.org,8/27/13,2031,700,1,RFEP,8/12/24,,SLI,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014598,1023407684,1,mandala,,braun,F,mandala.braun@mail.org,1/20/19,2037,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014874,1026168512,5,mansell,,hendrickson,M,mansell.hendrickson@mail.org,11/7/14,2033,600,0,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014952,1026948746,5,manuela,,ivey,F,manuela.ivey@mail.org,9/15/14,2033,500,1,IFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014998,1027408884,6,margan,,camp,F,margan.camp@mail.org,1/4/14,2032,700,1,EL,8/12/24,,OHI,,1,Y,N,1,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014900,1026428590,5,markena,,colvin,F,markena.colvin@mail.org,2/13/15,2033,700,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014719,1024618047,3,marlys,,bingham,F,marlys.bingham@mail.org,5/23/17,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014938,1026808704,5,maroun,,mata,M,maroun.mata@mail.org,8/22/15,2033,700,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014967,1027098791,5,mathieu,,whitten,M,mathieu.whitten@mail.org,6/12/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014775,1025178215,4,matirdi,,presley,F,matirdi.presley@mail.org,9/8/15,,500,0,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014709,1024518017,3,maujim,aneesh,sizemore,M,maujim.sizemore@mail.org,10/27/16,2035,700,0,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015052,1027949046,6,maxsen,,aaron,M,maxsen.aaron@mail.org,7/31/14,2032,500,1,EL,8/12/24,,SLI,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014739,1024818107,3,mayona,,ledbetter,F,mayona.ledbetter@mail.org,6/14/17,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015001,1027438893,6,mayve,,mulkey,F,mayve.mulkey@mail.org,8/26/14,2032,600,0,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014749,1024918137,3,mayzell,,koehler,F,mayzell.koehler@mail.org,9/16/16,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014670,1024127900,2,mazari,,driscoll,F,mazari.driscoll@mail.org,7/1/18,2036,700,0,EO,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014737,1024798101,3,mazen,milic,enright,M,mazen.enright@mail.org,1/13/17,2035,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015044,1027869022,6,mccai,,ingraham,M,mccai.ingraham@mail.org,7/6/14,2032,600,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014982,1027248836,6,mekal,,scribner,M,mekal.scribner@mail.org,11/15/13,2032,500,0,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014972,1027148806,5,mekell,,steiner,M,mekell.steiner@mail.org,5/19/15,2033,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014743,1024858119,3,meliton,,franklin,M,meliton.franklin@mail.org,5/4/17,2036,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014829,1025718377,4,merriah,,barber,F,merriah.barber@mail.org,11/15/15,2034,700,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014618,1023607744,1,meryem,,carrier,F,meryem.carrier@mail.org,5/12/19,2037,700,0,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014735,1024778095,3,messai,,zapata,M,messai.zapata@mail.org,10/11/16,2035,500,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014942,1026848716,5,metra,,hargrave,F,metra.hargrave@mail.org,9/1/15,2033,500,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014814,1025568332,4,midred,,evans,F,midred.evans@mail.org,2/8/16,2034,600,1,EL,8/12/24,,SLI,,0,N,N,1,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014595,1023377675,1,mikyal,login,marshall,M,mikyal.marshall@mail.org,1/12/19,2037,500,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015100,1028429190,7,milan,,estevez,M,milan.estevez@mail.org,10/24/12,2031,700,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014949,1026918737,5,milana,,hunter,F,milana.hunter@mail.org,9/9/14,2034,700,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015172,1029149406,7,mingzhe,bairo,villarreal,M,mingzhe.villarreal@mail.org,1/11/13,2031,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015041,1027839013,6,minjae,,fuller,M,minjae.fuller@mail.org,3/6/14,2032,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014580,1023227630,1,miosoti,,sellers,F,miosoti.sellers@mail.org,5/24/19,2036,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015077,1028199121,6,miski,,dingle,F,miski.dingle@mail.org,3/28/14,2032,700,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014706,1024488008,3,modell,bronte,hammond,F,modell.hammond@mail.org,11/24/16,2035,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015121,1028639253,7,mokida,,gill,M,mokida.gill@mail.org,5/28/13,2031,600,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015133,1028759289,7,molan,,roebuck,M,molan.roebuck@mail.org,2/1/13,2031,200,1,RFEP,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014834,1025768392,4,molton,,briggs,M,molton.briggs@mail.org,1/22/16,2034,600,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014781,1025238233,4,monet,,warnock,F,monet.warnock@mail.org,9/23/15,2034,600,1,RFEP,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014792,1025348266,4,monetta,,cooley,F,monetta.cooley@mail.org,4/8/15,2033,500,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014553,1022957549,KN,monisa,,harrington,F,monisa.harrington@mail.org,3/19/20,2038,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015080,1028229130,6,montre,,summers,M,montre.summers@mail.org,1/4/14,2032,700,1,IFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015175,1029179415,7,moreno,sanpat,hodge,M,moreno.hodge@mail.org,8/24/13,2031,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015067,1028099091,6,moryna,,small,F,moryna.small@mail.org,7/16/14,2032,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014912,1026548626,5,motaz,,curiel,M,motaz.curiel@mail.org,4/24/15,2033,500,1,IFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015030,1027728980,6,moxxi,llana,riordan,F,moxxi.riordan@mail.org,8/5/14,2026,700,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015087,1028299151,6,mroan,,kilmer,M,mroan.kilmer@mail.org,9/23/14,2032,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014708,1024508014,3,muranda,,whitmore,F,muranda.whitmore@mail.org,9/9/16,2035,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014704,1024468002,3,mycheal,,carmona,M,mycheal.carmona@mail.org,9/30/16,2035,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014980,1027228830,6,myers,,yager,M,myers.yager@mail.org,11/19/13,2032,700,1,IFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014565,1023077585,KN,mykaya,nellia,rivas,F,mykaya.rivas@mail.org,3/31/20,2038,500,1,RFEP,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015043,1027859019,6,myloh,,wold,M,myloh.wold@mail.org,8/15/14,2032,200,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014740,1024828110,3,nachaly,,storey,F,nachaly.storey@mail.org,5/11/17,2035,700,1,RFEP,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014748,1024908134,3,naderge,,albrecht,F,naderge.albrecht@mail.org,11/30/16,2035,700,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014665,1024077885,2,nadyia,adamina,mayer,F,nadyia.mayer@mail.org,12/12/17,2036,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014627,1023697771,1,nahayla,,brower,F,nahayla.brower@mail.org,1/24/19,2037,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014594,1023367672,1,nakirah,,agee,F,nakirah.agee@mail.org,9/13/18,2036,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015190,1029329460,7,nanhu,dejene,theis,M,nanhu.theis@mail.org,8/20/13,2031,700,1,EL,8/12/24,,AUT,,1,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015112,1028549226,7,nariyah,,schaeffer,F,nariyah.schaeffer@mail.org,5/17/13,2031,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014726,1024688068,3,nataliy,,artis,F,nataliy.artis@mail.org,4/5/17,2035,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014712,1024548026,3,nather,suigino,irizarry,M,nather.irizarry@mail.org,9/26/16,2035,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014582,1023247636,1,nayeliz,,vines,F,nayeliz.vines@mail.org,11/28/18,2037,500,0,EO,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014795,1025378275,4,nekedra,,forsythe,F,nekedra.forsythe@mail.org,8/17/16,2034,500,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014716,1024588038,3,neomiah,cormick,ayres,M,neomiah.ayres@mail.org,6/12/17,2035,500,0,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014926,1026688668,5,nerida,,poulin,F,nerida.poulin@mail.org,4/1/15,2032,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014562,1023047576,KN,nesrein,mixtli,partridge,F,nesrein.partridge@mail.org,10/11/19,2038,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014989,1027318857,6,nevah,onell,depew,F,nevah.depew@mail.org,3/8/13,2031,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015153,1028959349,7,nichols,,saavedra,M,nichols.saavedra@mail.org,4/30/13,2031,200,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015016,1027588938,6,nichos,,crawley,M,nichos.crawley@mail.org,6/8/14,2032,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014943,1026858719,5,nickole,,mojica,F,nickole.mojica@mail.org,3/17/15,2033,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014895,1026378575,5,niell,,bramlett,M,niell.bramlett@mail.org,4/15/15,,500,0,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014948,1026908734,5,niusha,,pence,F,niusha.pence@mail.org,10/18/13,2033,700,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014564,1023067582,KN,nkiya,,loveland,F,nkiya.loveland@mail.org,9/13/19,2038,600,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015092,1028349166,7,noberto,,coffin,M,noberto.coffin@mail.org,7/12/12,2030,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014751,1024938143,3,noble,rustan,flower,M,noble.flower@mail.org,9/1/17,2035,600,1,EL,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015002,1027448896,6,noralba,,shank,F,noralba.shank@mail.org,10/15/13,2032,500,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014547,1022897531,KN,noreli,helli,garnett,F,noreli.garnett@mail.org,9/24/19,2036,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014611,1023537723,1,norrin,,reinhardt,M,norrin.reinhardt@mail.org,5/2/19,2037,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015007,1027498911,6,nyakan,,crutcher,F,nyakan.crutcher@mail.org,8/9/14,2032,700,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015151,1028939343,7,nydell,,masterson,M,nydell.masterson@mail.org,12/9/12,2031,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014787,1025298251,4,odarka,,vaught,F,odarka.vaught@mail.org,10/7/15,2034,700,1,EO,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014945,1026878725,5,ofira,alessia,lazo,F,ofira.lazo@mail.org,6/23/15,2033,500,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015126,1028689268,7,okemia,,brice,F,okemia.brice@mail.org,9/6/12,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014969,1027118797,5,oldair,bengie,puente,M,oldair.puente@mail.org,7/21/14,2033,700,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014782,1025248236,4,oleand,,hazel,M,oleand.hazel@mail.org,9/4/15,2034,500,1,RFEP,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014970,1027128800,5,omarr,,fussell,M,omarr.fussell@mail.org,3/15/14,2033,700,1,EL,8/12/24,,SLI,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014960,1027028770,5,omolara,haidee,pannell,F,omolara.pannell@mail.org,11/12/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014833,1025758389,4,oneatha,avaiyah,stock,F,oneatha.stock@mail.org,8/2/16,2034,200,1,RFEP,8/12/24,,SLD,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014816,1025588338,4,opalene,glenda,irvine,F,opalene.irvine@mail.org,1/4/16,2034,500,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014733,1024758089,3,oshia,mitsi,cahoon,F,oshia.cahoon@mail.org,7/18/17,2035,200,1,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015099,1028419187,7,other,,gailey,M,other.gailey@mail.org,9/24/12,2031,700,1,RFEP,8/12/24,,OHI,,0,N,N,1,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014556,1022987558,KN,otley,,edmiston,M,otley.edmiston@mail.org,1/29/20,2038,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015102,1028449196,7,ovada,ciarne,vanhouten,F,ovada.vanhouten@mail.org,11/12/12,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014648,1023907834,2,parag,,moorer,M,parag.moorer@mail.org,12/18/17,2035,700,0,RFEP,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014592,1023347666,1,paresh,,schweitzer,M,paresh.schweitzer@mail.org,9/12/18,2037,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014767,1025098191,3,parkash,,jefferies,M,parkash.jefferies@mail.org,3/9/17,2035,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014574,1023167612,1,pheyton,,covert,M,pheyton.covert@mail.org,8/28/19,2036,600,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015168,1029109394,7,philips,jakahri,kirchner,M,philips.kirchner@mail.org,9/3/13,2031,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014772,1025148206,4,phillie,ruqiya,hostetler,F,phillie.hostetler@mail.org,7/26/16,2032,500,1,RFEP,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015049,1027919037,6,pietsje,,bethel,F,pietsje.bethel@mail.org,8/22/14,2032,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015122,1028649256,7,prita,,raleigh,F,prita.raleigh@mail.org,12/13/12,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014953,1026958749,5,prity,,neri,F,prity.neri@mail.org,10/14/15,2033,200,0,EL,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014660,1024027870,2,puanani,,bustos,F,puanani.bustos@mail.org,1/19/18,2036,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014626,1023687768,1,purcell,saurav,wester,M,purcell.wester@mail.org,10/8/18,2037,500,1,EL,8/12/24,,SLD,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014578,1023207624,1,purnmal,,tiller,M,purnmal.tiller@mail.org,5/12/19,2036,700,1,EL,8/12/24,,SLD,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014659,1024017867,2,quanice,,bumgarner,F,quanice.bumgarner@mail.org,7/25/18,2036,700,1,IFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014777,1025198221,4,quinlen,,blythe,M,quinlen.blythe@mail.org,9/10/15,2034,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014904,1026468602,5,quinto,,falls,M,quinto.falls@mail.org,2/14/15,2033,600,1,RFEP,8/12/24,,,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014669,1024117897,2,radnar,,mckeown,M,radnar.mckeown@mail.org,12/28/17,2036,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014770,1025128200,3,raelan,,woodbury,F,raelan.woodbury@mail.org,1/6/17,2035,700,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015035,1027778995,6,raeleah,ailynn,damon,F,raeleah.damon@mail.org,4/4/14,2032,500,1,RFEP,8/12/24,,OHI,,0,N,N,1,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014819,1025618347,4,rahime,bayly,peel,F,rahime.peel@mail.org,6/30/16,2034,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014931,1026738683,5,rahmon,,whyte,M,rahmon.whyte@mail.org,12/12/14,2033,600,1,EL,8/12/24,,SLD,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67015022,1027648956,6,rahshad,,fabian,M,rahshad.fabian@mail.org,1/7/14,2032,500,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014928,1026708674,5,raihan,,calabrese,M,raihan.calabrese@mail.org,9/14/14,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014838,1025808404,4,raimo,,cumming,M,raimo.cumming@mail.org,8/29/16,2034,700,1,RFEP,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014907,1026498611,5,rajmani,,usher,M,rajmani.usher@mail.org,8/31/15,2034,700,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014653,1023957849,2,rakira,,jankowski,F,rakira.jankowski@mail.org,12/31/17,2035,200,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014964,1027068782,5,raliek,,lieberman,M,raliek.lieberman@mail.org,5/21/14,2034,600,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015110,1028529220,7,ramji,,randell,M,ramji.randell@mail.org,3/25/13,2031,700,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015146,1028889328,7,raphe,,bonnell,M,raphe.bonnell@mail.org,3/16/13,2031,500,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014906,1026488608,5,rashean,,phifer,M,rashean.phifer@mail.org,7/7/15,2033,500,1,EL,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014587,1023297651,1,rayen,arianys,clair,F,rayen.clair@mail.org,7/10/19,2037,700,0,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014910,1026528620,5,rayniel,,paulk,M,rayniel.paulk@mail.org,8/9/15,2033,700,1,RFEP,8/12/24,,AUT,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014593,1023357669,1,raynold,,marquardt,M,raynold.marquardt@mail.org,7/13/19,2037,200,0,RFEP,8/12/24,,,,1,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014890,1026328560,5,rayvn,prayer,springs,F,rayvn.springs@mail.org,10/3/14,2033,700,1,RFEP,8/12/24,,OHI,,0,N,N,1,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014631,1023737783,1,razida,,nason,F,razida.nason@mail.org,3/27/19,2037,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014824,1025668362,4,razni,imanni,mulvey,F,razni.mulvey@mail.org,11/20/15,2034,600,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014692,1024347966,2,reginna,,hume,F,reginna.hume@mail.org,9/22/17,2036,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136978,Central Junior High School,67015145,1028879325,7,rianan,,westphal,F,rianan.westphal@mail.org,5/16/13,2031,500,1,RFEP,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014961,1027038773,5,riszard,curtus,kremer,M,riszard.kremer@mail.org,9/29/14,2032,600,1,EO,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014800,1025428290,4,robbon,,nesbit,M,robbon.nesbit@mail.org,2/6/16,2034,700,1,RFEP,8/12/24,,OHI,,0,N,N,1,2025-2026
67_67399_5136978,Central Junior High School,67015189,1029319457,7,roberre,,angeles,M,roberre.angeles@mail.org,6/21/13,2031,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014695,1024377975,3,romolo,,chancellor,M,romolo.chancellor@mail.org,9/8/16,2033,500,0,EL,8/12/24,,,,0,N,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014555,1022977555,KN,ronen,,lake,M,ronen.lake@mail.org,10/3/19,2038,500,1,TBD,8/12/24,,SLI,,0,Y,N,0,2025-2026
67_67399_5136974,Pennyworth Elementary School,67014920,1026628650,5,ronne,daira,jamison,F,ronne.jamison@mail.org,8/1/15,2033,700,1,EL,8/12/24,,,,0,N,N,0,2025-2026
